Code,Product Name,Unit,Current Stock,Cost Price,M.R.P.,Purchase Price,Sales Price,Company,Manufacturer,Rack No.,Barcode
10026257,KACHRI 200g,PCS,8,7.8,20,7.8,10,NILONs,,,KACHRI7.8
10027622,KACHRI 200Gm,PCS,57,0,35,20,25,HINDUSTAN UNILEVER LTD,,,KACHARI20
10027733,KACHRI 200GM,PCS,8,0,60,35,40,HINDUSTAN UNILEVER LTD,,,KACHRI35
10028249,KADAI,PCS,7,0,200,100,150,HINDUSTAN UNILEVER LTD,,,KADAI100
10027151,KADHAI DOODH 200ML,PCS,2,0,30,26.7,30,HINDUSTAN UNILEVER LTD,,,8901262151917
10029064,KADI PANEER MIX 50G,PCS,6,0,40,32,38,HINDUSTAN UNILEVER LTD,,,8901662040224
10026243,KAJU,PCS,-47,0,100,77,85,NILONs,,,KAJU77
10027885,KAJU 100Gm,PCS,13,0,110,70,80,HINDUSTAN UNILEVER LTD,,,KAJU70
10018822,KAJU 250GM,PACK,-379,0,225,180,200,GENERAL,,,KAJU180
10027342,KAJU 250Gm,PCS,35,0,250,185,200,HINDUSTAN UNILEVER LTD,,,11110746658
10028920,KAJU 250GM,PCS,5,0,220,160,175,HINDUSTAN UNILEVER LTD,,,KAJU160
10028760,KAJU 400Gm,PCS,-16,0,360,300,320,HINDUSTAN UNILEVER LTD,,,KAJU 11
10026984,KAJU 500GM,PCS,-16,0,500,360,380,HINDUSTAN UNILEVER LTD,,,KAJU360
10027201,KAJU 500GM,PCS,2,0,500,370,400,HINDUSTAN UNILEVER LTD,,,KAJU370
10027947,kaju 500Gm,PCS,-46,0,500,350,380,HINDUSTAN UNILEVER LTD,,,78742212173
10029089,KAJU 500GM,PCS,8,0,500,330,340,HINDUSTAN UNILEVER LTD,,,KAJ330
10028493,KAJU BOLD 250Gm,PCS,16,0,250,200,230,HINDUSTAN UNILEVER LTD,,,KAJU200
10028577,KAJU BOLD 250Gm,PCS,7,0,300,200,225,HINDUSTAN UNILEVER LTD,,,KAJU205
10028887,KAJU BOLD 250GM,PCS,12,0,250,190,225,HINDUSTAN UNILEVER LTD,,,KAJU190
10028886,KAJU BOLD 500Gm,PCS,2,0,500,380,440,HINDUSTAN UNILEVER LTD,,,16000437784
10028857,KAJU CURRY MIX 50G,PCS,6,0,40,30.13,38,HINDUSTAN UNILEVER LTD,,,8901662038917
10028658,KAJU KATLI 100Gm,PCS,5,0,110,96,105,HINDUSTAN UNILEVER LTD,,,KAJU96
10028942,KAJU KATLI 250g,PCS,5,0,215,177,200,HINDUSTAN UNILEVER LTD,,,KAJU177
10028660,KAJU KATLI 250GM,PCS,-1,0,259,215.8,240,HINDUSTAN UNILEVER LTD,,,KAJU216
10028659,KAJU KATLI 500Gm,PCS,5,0,549,425,460,HINDUSTAN UNILEVER LTD,,,KAJU425
10028015,KAJU ROSTERD 100Gm,PCS,15,0,150,90,110,HINDUSTAN UNILEVER LTD,,,KAJU90
10027486,KAJU RUSK 250Gm,PCS,1,0,50,41,48,HINDUSTAN UNILEVER LTD,,,8906018763444
10027588,KAJU TOAST 250Gm,PCS,4,0,75,63,72,HINDUSTAN UNILEVER LTD,,,KAJU63
10025801,KAKA GLODJEERA 100GM,PCS,-39,20,22,20,22,MAHARAIS,,,8908012768142
10027092,KALA CHANA 1 Kg,PCS,-39,0,70,55,60,HINDUSTAN UNILEVER LTD,,,CHANA55
10027933,KALA CHANA 1KG,PCS,-2,0,70,60,65,HINDUSTAN UNILEVER LTD,,,CHANA62
10026855,KALA CHANA 500Gm,PCS,-85,0,40,28,30,HINDUSTAN UNILEVER LTD,,,CHANA 28
10027926,KALA CHANA 500Gm,PCS,-183,0,45,30,35,HINDUSTAN UNILEVER LTD,,,CHANA 30
10024336,KALA DESHI CHANA 1KG,KG,-3,0,0,0,60,GENERAL,,,99901000002825
10027770,KALA NAMAK,PCS,-13,0,8,7,7,HINDUSTAN UNILEVER LTD,,,NAMAK6
10026543,KALA NAMAK 100g,PCS,-52,0,10,9.25,10,GENERAL,,,8906026156627
10028551,KALA NAMAK 100g,PCS,23,0,8,4,5,HINDUSTAN UNILEVER LTD,,,NAMAK4
10027333,KALA NAMAK 100GM,PCS,-12,0,8,7,8,HINDUSTAN UNILEVER LTD,,,NAMAK7
10028107,KALA NAMAK 100Gm,PCS,100,0,10,5,7,HINDUSTAN UNILEVER LTD,,,88906110620225
10028643,KALA NAMAK 100Gm,PCS,-36,0,10,9,10,HINDUSTAN UNILEVER LTD,,,8906110620225
10027307,KALA NAMAK 10OGm,PCS,7,0,8,7,8,HINDUSTAN UNILEVER LTD,,,CHANA7
10028673,KALA TILL 50Gm,PCS,-10,0,20,8,10,HINDUSTAN UNILEVER LTD,,,KALA8
10021925,KALI MIRCH 100G,PACK,-23,0,55,41,30,GENERAL,,,KALI 41
10026477,KALI MIRCH 50G,PCS,19,0,0,22,30,GENERAL,,,KALI 22
10027144,KALI MIRCH 50GM,PCS,-6,0,30,20,25,HINDUSTAN UNILEVER LTD,,,KALI20
10026705,KALI MIRCHI 100Gm,PCS,-44,0,35,9,30,HINDUSTAN UNILEVER LTD,,,KALI9
10027753,KALI MUNAKA 1Kg,PCS,-4,0,120,80,90,HINDUSTAN UNILEVER LTD,,,KALA80
10027111,KALI MUNAKA 250GM,PCS,-16,0,100,70,80,HINDUSTAN UNILEVER LTD,,,KASHMIS70
10028391,KALI MUNAKA 250GM,PCS,-3,0,110,80,90,HINDUSTAN UNILEVER LTD,,,kali80
10019922,KALIMIRCH 50GM (50 GM),PACK,-1,0,35,0,30,GENERAL,,,99901000001305
10027331,KALIMIRCHI 50Gm,PCS,-207,0,35,25,30,HINDUSTAN UNILEVER LTD,,,KALI25
10028390,KALOA CHANA 1KG,PCS,-24,0,70,65,70,HINDUSTAN UNILEVER LTD,,,CHANA65
10026877,KALONJI 50Gm,PCS,-41,0,25,18,20,HINDUSTAN UNILEVER LTD,,,KALONJI18
10026986,KANCHI,PCS,1,0,100,50,70,HINDUSTAN UNILEVER LTD,,,6945425280313
10027234,KANGHI,PCS,16,0,25,10,15,HINDUSTAN UNILEVER LTD,,,8906004510601
10027555,kanie,PCS,-28,0,20,10,15,HINDUSTAN UNILEVER LTD,,,KNIFE10
10021144,KAPOOR  200GM (200 GM),PACK,-2,0,90,0,60,GENERAL,,,99901000001680
10028670,KAPOOR  SLAB,PCS,13,0,160,50,80,HINDUSTAN UNILEVER LTD,,,8906114980011
10019382,KAPOOR 50GM (50 GM),PACK,-3,0,70,0,50,GENERAL,,,99901000001137
10027649,KAPUR,PCS,-16,0,100,60,65,HINDUSTAN UNILEVER LTD,,,kar55
10017985,KAPUR 250 GM (250 GM),PACK,-2,0,0,0,60,GENERAL,,,99901000000169
10027479,KAPUR 45Gm,PCS,-4,0,100,53,60,HINDUSTAN UNILEVER LTD,,,kar53
10027608,KAPUR 45GM,PCS,-2,0,100,60,65,HINDUSTAN UNILEVER LTD,,,kar55POHA41
10027379,KARELA AMLA JUICE 500Ml,PCS,3,0,75,62.49,70,HINDUSTAN UNILEVER LTD,,,8904109467592
10026662,KASAR 1G,PCS,5,0,290,135,150,HINDUSTAN UNILEVER LTD,,,
10027169,KASHI,PCS,22,0,12,0,10,HINDUSTAN UNILEVER LTD,,,8906042280184
10026569,KASHMIRI LAL MIRCH 50G,PCS,1,0,34,26.25,32,GENERAL,,,8901662029236
10028824,KASHMIRI MIRCH POWDER 12g,PCS,8,0,10,8.3,9.5,HINDUSTAN UNILEVER LTD,,,8901560572193
10026565,KASOORI METHI 25G,PCS,-3,0,25,19.25,23,NIVEA,,,8901662017516
10026226,KAVYA TISHU 70P,PCS,-6,0,35,15,25,NILONs,,,TISHU15
10010893,KELLOGGS Almond & Honey 300gm,PACK,2,0,170,0,165,KELLOGGs,,,8901499008343
10022122,KELLOGGS Almonds cranberries 150g,PACK,3,0,99,0,97,KELLOGGs,,,8901499009722
10001671,KELLOGGS CHOCOS 125gm,PACK,5,0,55,0,54,KELLOGGs,,,8901499007940
10001675,KELLOGGS Chocos 250gm,PACK,1,0,125,0,124,KELLOGGs,,,8901499007957
10001677,KELLOGGS Chocos 26gm 10/-,PACK,-108,0,10,0,10,KELLOGGs,,,8901499008169
10004241,KELLOGGS Chocos 375Gm,PACK,1,0,165,0,160,KELLOGGs,,,8901499007964
10004242,KELLOGGS Chocos 700Gm,PACK,1,0,299,0,285,KELLOGGs,,,8901499007971
10015914,KELLOGGS Chocos laddo 375gm,PACK,2,0,190,0,182,KELLOGGs,,,8901499009517
10025231,KELLOGGS CHOCOS WEBS,PACK,135,0,10,0,10,KELLOGGs,,,8901499009951
10001669,KELLOGGS Corn Flakes 100gm,PACK,2,0,45,0,44,KELLOGGs,,,8901499008176
10001664,KELLOGGS Corn Flakes 250g,PACK,2,0,95,0,92,KELLOGGs,,,8901499008183
10024028,KELLOGGS CORN FLAKES 290gm,PACK,2,0,99,0,96,KELLOGGs,,,8901499009135
10001698,KELLOGGS Corn Flakes 475G,PACK,2,0,180,0,175,KELLOGGs,,,8901499008190
10024476,KELLOGGS corn flakes 70m,PACK,-6,0,20,0,20,KELLOGGs,,,8901499009661
10001660,KELLOGGS Corn Flakes Strawberry 275Gm,PACK,1,0,140,0,135,KELLOGGs,,,8901499008381
10023615,KELLOGGS FILLS 10/-,PACK,4,0,10,0,10,KELLOGGs,,,8901499009791
10001682,KELLOGGS Oats 1Kg,PACK,1,0,185,0,180,KELLOGGs,,,8901499007728
10001666,KELLOGGS Real Honey 300Gm,PACK,3,0,140,0,135,KELLOGGs,,,8901499008312
10001663,KELLOGGS Special K 290Gm,PACK,1,0,140,0,135,KELLOGGs,,,8901499008206
10028829,KELLOGS SPECIAL K 435Gm,PCS,1,0,210,190.89,200,HINDUSTAN UNILEVER LTD,,,8901499008459
10019316,KEO KARPIN 100ML,PACK,4,0,48,0,47,G.D. FOODS MFG,,,8906014201209
10015306,Keo Karpin Olive Oil 300ml,PACK,2,113.33,125,113.33,120,Deys Medical Pvt. Ltd.,,,8906014201407
10026493,KESAR PISTA,PCS,-1,0,320,0,320,GENERAL,,,8904119601047
10028718,KESAR QUEEN MIL MASLA 100G,PCS,1,0,220,160,200,HINDUSTAN UNILEVER LTD,,,8908011244029
10025945,KESH HERBAL MEHANDI BURGUNDY 20g,PCS,1,0,30,26.4,30,FSSAI,,,8904109401893
10027680,KESH KING HAIR OIL 50ML,PCS,-1,0,80,0,75,HINDUSTAN UNILEVER LTD,,,8901248297158
10024845,KESH KING SHAMPOO 80ML,PACK,2,0,55,0,55,EMAMI,,,8901248240260
10026713,KESHAR CHANDAN 25ml,PCS,5,0,30,25,30,HINDUSTAN UNILEVER LTD,,,8904035413076
10026719,KHAADI MASOOR 500Gm,PCS,1,0,60,48,50,HINDUSTAN UNILEVER LTD,,,MASOOR48
10027218,KHADA DHANIYA 200Gm,PCS,-14,0,50,36,40,HINDUSTAN UNILEVER LTD,,,DHANIYA36
10028802,KHADA DHANIYA 250Gm,PCS,7,40,60,40,45,HINDUSTAN UNILEVER LTD,,,DHANI40
10028841,KHADA DHANIYA 500GM,PCS,-2,0,110,70,75,HINDUSTAN UNILEVER LTD,,,DHANI70
10026244,KHADA GARAM MASALA,PCS,-1,0,100,60,75,NILONs,,,MASALA60
10026245,KHADA GARAM MASALA,PCS,6,0,50,25,35,NILONs,,,MASALA25
10026882,KHADA GARAM MASALA 100GM,PCS,-10,0,100,60,65,HINDUSTAN UNILEVER LTD,,,KHADA 60
10027446,KHADA GARAM MASALA 100Gm,PCS,-44,75,100,75,80,HINDUSTAN UNILEVER LTD,,,KHADA75
10026881,KHADA GARM MASALA 50Gm,PCS,2,0,50,30,35,HINDUSTAN UNILEVER LTD,,,MASALA 30
10026365,KHADA MASALA,PCS,2,0,15,6.25,8,HINDUSTAN UNILEVER LTD,,,KHADA6.25
10026735,KHADA MASALA 100Gm,PCS,4,0,100,60,65,HINDUSTAN UNILEVER LTD,,,KHADA60
10026876,KHADI LAL MIRCHI 100Gm,PCS,-3,0,35,28,35,HINDUSTAN UNILEVER LTD,,,KHADI28
10026875,KHADI LAL MIRCHI 50Gm,PCS,-248,0,20,13,15,HINDUSTAN UNILEVER LTD,,,KHADI13
10027194,KHADI UDAAT 500GM,PCS,-12,0,60,45,50,HINDUSTAN UNILEVER LTD,,,UDAAD45
10027939,KHAJUR 500GM,PCS,-5,0,130,75,100,HINDUSTAN UNILEVER LTD,,,793611603028
10029060,KHAKRE 200GM,PCS,-3,0,60,29,50,HINDUSTAN UNILEVER LTD,,,KHAKRE29
10026807,KHAMAN DHOKLA 500G,PCS,12,0,75,60,65,HINDUSTAN UNILEVER LTD,,,8901560590524KHA43
10026808,KHAMAN DHOKLA 500g,PCS,-6,0,75,65,70,HINDUSTAN UNILEVER LTD,,,8901560590524
10028750,KHARE 12 PCS,PCS,5,0,35,19,25,HINDUSTAN UNILEVER LTD,,,kha19
10028452,KHARE 12PCS,PCS,20,0,35,20,25,HINDUSTAN UNILEVER LTD,,,kha20
10026806,KHARE 400Gm,PCS,-1,0,60,42,50,HINDUSTAN UNILEVER LTD,,,kha42
10026890,KHARE 400GM,PCS,-80,0,60,44,50,HINDUSTAN UNILEVER LTD,,,kha44
10019438,KHAS KHAS 100G,PACK,1,0,100,80,90,GENERAL,,,KHAS 80
10026931,KHAS KHAS 50Gm,PCS,2,0,100,65,75,HINDUSTAN UNILEVER LTD,,,KHAS65
10027423,KHAS KHAS 50GM,PCS,-34,0,100,65,75,HINDUSTAN UNILEVER LTD,,,KHAS 65
10029043,KHATA MITHA MIX 28G,PCS,33,0,5,3.75,5,HINDUSTAN UNILEVER LTD,,,8906023656281
10026247,KHOPRA 200Gm,PCS,-34,0,0,40,45,NILONs,,,KHOPRA40
10027317,KHOPRA 200GM,PCS,1,0,75,40,50,HINDUSTAN UNILEVER LTD,,,KAPRA40
10026083,KHOPRA 250g,PCS,11,0,45,35,40,GENERAL,,,KHOPRA35
10027614,KHUBANI 250g,PCS,-33,0,100,80,90,HINDUSTAN UNILEVER LTD,,,KHUBANI80
10026225,KHUDA 50G,PCS,3,0,0,30,35,NILONs,,,KHADA 30
10026048,KHURME 200g,PCS,-9,0,40,30,30,SANJAY CAKE,,,KHARE20
10027941,KHURME 200Gm,PCS,-23,0,40,22,35,HINDUSTAN UNILEVER LTD,,,KHUR22
10028566,KIMIA DATES 500GM,PCS,4,0,275,135,150,HINDUSTAN UNILEVER LTD,,,6262207900062
10029097,KIMIYA DATS 650G,PCS,-1,0,160,110,130,HINDUSTAN UNILEVER LTD,,,DAT110
10028102,KINDER JOY,PCS,13,0,40,34.81,39,HINDUSTAN UNILEVER LTD,,,80924517
10028103,KINDER JOY,PCS,3,0,40,34.81,39,HINDUSTAN UNILEVER LTD,,,80906407
10021975,KINDER JOY RICH IN MILK 20gm,PACK,-2,0,40,0,39,ferrero india,,,80135890
10002337,KINDERJOY Chocolate For Boys,PACK,-12,0,40,0,40,Ferrero turkiye cikolata ve terim,,,80974482
10002336,KINDERJOY Chocolate For Girls,PACK,-16,0,40,0,40,Ferrero turkiye cikolata ve terim,,,80768258
10026402,KING FISHER,PCS,-9,0,45,18,22,HINDUSTAN UNILEVER LTD,,,DLIYA18
10007764,KINLE Soda 750ml,PACK,28,0,20,0,20,HINDUSTAN COCA COLA,,,8901764072277
10007765,KINLE Water 1Ltr,PACK,5,0,20,0,20,HINDUSTAN COCA COLA,,,8901764082405
10027245,KIRKAT 890105886803655,PCS,12,0,40,36.36,40,HINDUSTAN UNILEVER LTD,,,8901058852548
10005991,KIRTI SOYA OIL 1LTR,PACK,50,111.67,130,111.67,116,KRITI NUTRIENTS LIMITED,,,8908000579033
10027887,KISHMISH 100Gm,PCS,6,0,50,19.5,30,HINDUSTAN UNILEVER LTD,,,KASHMIS20
10019239,KISHMISH 250G,PACK,-32,0,65,55,60,G.D. FOODS MFG,,,KISHMISH80
10025671,KISHMISH 250G,PACK,-10,0,60,51,55,GENERAL,,,KISHMISH51
10026346,KISHMISH 250gm,PCS,-8,0,80,58,65,HINDUSTAN UNILEVER LTD,,,KISHMISH58
10026429,KISHMISH 250Gm,PCS,-13,0,230,200,80,GENERAL,,,8908010695662
10026849,KISHMISH 250Gm,PCS,-6,0,100,55,70,HINDUSTAN UNILEVER LTD,,,KISHMIS55
10027177,KISHMISH 250GM,PCS,-43,0,100,44.31,70,HINDUSTAN UNILEVER LTD,,,KASHMIS49
10027951,KISHMISH 250Gm,PCS,-108,0,100,50,65,HINDUSTAN UNILEVER LTD,,,KASHMIS50
10028913,KISHMISH 250GM,PCS,-13,0,100,48,60,HINDUSTAN UNILEVER LTD,,,KASHMIS48
10029086,KISHMISH 250Gm,PCS,37,0,80,55,60,HINDUSTAN UNILEVER LTD,,,KASHMI55
10028190,KISHMISH 500GM,PCS,-26,115,200,115,125,HINDUSTAN UNILEVER LTD,,,KMISH115
10027626,KISMI 14G,PCS,1801,0,2,0.27,2,HINDUSTAN UNILEVER LTD,,,8901719221200
10026524,KISMI 270G,PCS,2,0,50,44.5,48,GENERAL,,,8901719115493
10026518,KISMI TOFFEES 270G,PCS,5,0,50,43.48,50,GENERAL,,,88901719115493
10025856,KISSAN 130G,PCS,-16,0,15,13,14.5,HINDUSTAN UNILEVER LTD,,,8901030765353
10027911,KISSAN FRESH TOMATO KETCHUP 950G,PCS,-3,0,130,108,120,HINDUSTAN UNILEVER LTD,,,8901030667756
10022825,KISSAN FRESH TOMOATO KET 1kg,PACK,2,0,140,0,135,HUL,,,8901030699085
10004573,KISSAN JAM MIXED FRUIT 500Gm,PACK,9,0,150,0,142,HUL,,,8901030535048
10026539,KISSAN KETCHUP 425G,PCS,7,0,50,46,49,GENERAL,,,8901030794193
10029022,KISSAN MIXED FRUIT 100G,PCS,1,0,20,18.35,19.5,HINDUSTAN UNILEVER LTD,,,8901030758102
10020788,kissan no onion no gar. 500gm,PACK,8,0,105,0,100,HUL,,,8901030673917
10027922,KISSAN SEHEZWAN 200G,PCS,3,0,55,44.4,52,HINDUSTAN UNILEVER LTD,,,8901030704536
10027923,KISSAN SWEET & SPICY 1KG,PCS,7,0,160,0,150,HINDUSTAN UNILEVER LTD,,,8901030660344
10027925,KIT KAT 12.8Gm,PCS,-17,0,10,9.09,10,HINDUSTAN UNILEVER LTD,,,8901058873412
10027554,KIT KAT 18G,PCS,15,0,10,9.09,10,HINDUSTAN UNILEVER LTD,,,8901058890297
10028121,KIT KAT 36 UNTS,PCS,1,0,360,327.27,350,HINDUSTAN UNILEVER LTD,,,8901058873429
10027237,KIT KAT 50G,PCS,8,0,60,51.66,58,HINDUSTAN UNILEVER LTD,,,8901058860412
10025648,KIT KAT DESSERT 50G,PACK,3,0,55,0,54,NESTLE,,,8901058852141
10025649,KIT KAT TRUFFLE 50GM,PACK,8,0,55,0,54,NESTLE,,,8901058852165
10027184,KITCHEN KING MASALA 50G,PCS,7,0,36,27,32,HINDUSTAN UNILEVER LTD,,,8901662024927
10025064,KITCHEN WIPER,PACK,7,0,40,0,30,BRW,,,8906062400098
10028165,KITCHEN WIPES 5N,PCS,2,0,140,75,90,HINDUSTAN UNILEVER LTD,,,WIPES75
10026109,KITEN MASALA 12g,PCS,16,0,10,7.14,10,TEMPTIN,,,8903553132100
10027302,KITKAT,PCS,-1,0,40,35,39,HINDUSTAN UNILEVER LTD,,,8901058868036
10026284,KITKAT 126g,PCS,-2,0,100,75,95,NESTLE,,,8901058868012
10000396,KITKAT CHOCOLATE 15/-,PACK,117,0,15,0,15,NESTLE,,,89005637
10000392,KITKAT Chocolate 25/-,PACK,36,0,25,0,24,NESTLE,,,8901058143102
10029144,KIWI 160ML,PCS,6,0,20,17,20,HINDUSTAN UNILEVER LTD,,,8906044993495
10014004,KIWI Dranex 50gm,PACK,-1,0,25,0,22,SC JOHNSON COMPANY,,,8906006432598
10026988,KNIFE,PCS,-10,0,40,20,30,HINDUSTAN UNILEVER LTD,,,KNIFE20
10020269,KNOR SOUP SWEET CORN 10 GM,PACK,-20,0,10,0,10,GENERAL,,,8901030671975
10019900,knor soupy noodels15/-,PACK,5,0,15,0,14.5,GENERAL,,,8901030649806
10021709,KNORR Mix veg soup,PACK,-43,0,10,0,10,HINDUSTAN UNILEVER LTD,,,8901030671982
10004582,KNORR Soup Chinese Sweet Corn Veg 44gm,PACK,22,0,55,0,52,HUL,,,8901030516283
10004581,KNORR Soup Claasic Vegetable 45gm 50/-,PACK,9,0,55,0,52,HUL,,,8901030516276
10004589,KNORR Soup Hot N Sour Veg 11gm 10/-,PACK,-38,0,10,0,9.8,HUL,,,8901030555442
10004583,KNORR SouTomato53g,PACK,2,0,55,0,52,HUL,,,8901030516306
10019996,KNR INSTANT SOUP MANCHOW,PACK,-76,0,10,0,10,GENERAL,,,8901030530333
10028374,KOKO KCRUNCH,PCS,-1,0,10,9.09,10,HINDUSTAN UNILEVER LTD,,,8901058869989
10027425,KOPRA 200GM,PCS,-4,0,60,45,50,HINDUSTAN UNILEVER LTD,,,KOPRA45
10028077,KP 1KG,PCS,-7,0,50,35,40,HINDUSTAN UNILEVER LTD,,,KP35
10028545,KP RICE 10KG,PCS,-2,0,500,360,380,HINDUSTAN UNILEVER LTD,,,
10026610,KP RICE 25KG,PCS,-1,0,1200,0,950,GENERAL,,,111111111
10028188,KP RICE 25Kg,PCS,-7,0,1200,870,900,HINDUSTAN UNILEVER LTD,,,KP
10028076,KP RICE 3Kg,PCS,5,0,150,110,120,HINDUSTAN UNILEVER LTD,,,8KP110
10028199,KP RICE 3Kg,PCS,-4,0,150,115,120,HINDUSTAN UNILEVER LTD,,,KP110
10027509,KRITI 15 LTR,PCS,5,0,1899,1620,1650,HINDUSTAN UNILEVER LTD,,,8908000579101
10005993,KRITI OIL JAR 15LTR,PACK,1,1750,1899,1750,1800,KRITI NUTRIENTS LIMITED,,,8908000579088
10029033,KRUNCHIPS 16G,PCS,31,0,5,4,5,HINDUSTAN UNILEVER LTD,,,8906023657448
10001282,KS DARE DEO FOR MEN,PACK,4,0,210,0,160,VENUS MARKETING,,,8901216713024
10019588,KS DEO SPARK,PACK,3,0,65,0,60,GENERAL,,,8901216812079
10022937,KS RUSH DEO SPRAY 150ml,PACK,2,0,210,0,150,GENERAL,,,8901216812062
10027473,KS SPARK 100ML,PCS,1,0,499,223,300,HINDUSTAN UNILEVER LTD,,,8901216812741
10027472,KS SPARK 125ML,PCS,3,0,240,90.8,180,HINDUSTAN UNILEVER LTD,,,8901216812697
10027728,KS SPARK 150ML,PCS,1,0,210,0,150,HINDUSTAN UNILEVER LTD,,,8901216812703
10027471,KS SPARK 50ML,PCS,2,0,299,113.13,240,HINDUSTAN UNILEVER LTD,,,8901216812710
10024402,KS SPARK DEO 260ML,PACK,2,0,299,0,240,ACCRA PAC PVT LTD,,,8901216812260
10001284,KS SPARK DEO FOR MEN,PACK,4,0,210,0,160,VENUS MARKETING,,,8901216713017
10022855,KS SPARK POCKET 18ml,PACK,6,0,59,0,55,GENERAL,,,8901216812680
10022856,KS SPARK SPRAY PERFUME 135ml,PACK,4,0,210,0,150,GENERAL,,,8901216812529
10001287,KS URGE DEO FOR MEN,PACK,3,0,210,0,150,VENUS MARKETING,,,8901216713031
10001320,KSN Jam Mixed Fruit 100Gm-,PACK,35,0,30,0,29,HUL,,,8901030534942
10001323,KSN Jam Mixed Fruit 200Gm,PACK,-3,0,65,0,65,HUL,,,8901030534966
10004574,KSN Jam Mixed Fruit 700Gm,PACK,2,0,200,0,160,HUL,,,8901030535093
10001315,KSN KETUP Tomato & NONG 500gm,PACK,-1,0,0,0,0,HUL,,,8901030532719
10027109,KUBANI 250GM,PCS,-8,0,150,100,110,HINDUSTAN UNILEVER LTD,,,KUBANI100
10028321,KUM KUM 25Gm,PCS,6,0,30,8,15,HINDUSTAN UNILEVER LTD,,,KUMKUM8
10027051,KUM-KUM,PCS,4,0,10,3,5,HINDUSTAN UNILEVER LTD,,,KUMKUM3
10028322,KUM-KUM 50Gm,PCS,10,0,50,15,25,HINDUSTAN UNILEVER LTD,,,KUM 15
10027305,KUNDAN,PCS,-90,0,80,50,65,HINDUSTAN UNILEVER LTD,,,8906035570148
10028192,KUNDAN CHIPS 200Gm,PCS,2,0,56,38,52,HINDUSTAN UNILEVER LTD,,,KUNDAN38
10026025,KUNDAN DRY FRUIT MIX 400gm,PCS,6,0,90,56,70,HALDIRAMS,,,8906014920117
10026255,KUNDAN NAMKEEN,PCS,3,0,45,23,28,NILONs,,,NAMKIN23
10026544,KUNDAN NAVRATTAN MIXTURE 500Gm,PCS,25,0,80,60,65,GENERAL,,,8906014920414
10026611,KUNDAN SAV 500G,PCS,3,0,80,50,60,GENERAL,,,8906014920018
10025909,KUNDAN SOAN PAPDI 200GM,PCS,-12,0,60,46,50,KUNDAN,,,8906014920193
10028602,KUNDAN SOAN PAPDI 400GM,PCS,10,0,140,72,95,HINDUSTAN UNILEVER LTD,,,8906014920124
10027149,KUNDAN SPECIAL 500Gm,PCS,4,0,100,58,65,HINDUSTAN UNILEVER LTD,,,KUNDAN58
10026387,KURKURE,PCS,3,0,10,7.95,10,FSSAI,,,8901491000741
10026393,KURKURE,PCS,-12,0,5,0,5,PATANJALI AYURVED LTD.,,,8901491365666
10012036,KURKURE Chilli Chatka 10/--,PACK,27,0,10,0,10,PEPSICO INDIA,,,8901491363020
10005824,KURKURE Chilli Chutni 20/-,PACK,10,0,20,0,20,PEPSICO INDIA,,,8901491100533
10026389,KURKURE GAJAB,PCS,2,0,10,7.95,10,FSSAI,,,8901491000727
10012744,KURKURE Green Chutni 10/--,PACK,3,0,10,0,10,PEPSICO INDIA,,,8901491103046
10005823,KURKURE Green Chutni 20/-,PACK,24,0,20,0,20,PEPSICO INDIA,,,8901491103084
10013607,KURKURE Hydrabadi Hungama 10/-,PACK,15,0,10,0,10,PEPSICO INDIA,,,8901491103060
10005814,KURKURE Masala Munch 10/-,PACK,1,0,10,0,10,PEPSICO INDIA,,,8901491361026
10014426,KURKURE Masala Munch 10/--,PACK,-8,0,5,0,5,PEPSICO INDIA,,,8901491367219
10011673,KURKURE Masala Munch 20/-,PACK,68,0,20,0,20,PEPSICO INDIA,,,8901491100519
10013382,KURKURE Naughty Tomato 10/--,PACK,7,0,10,0,10,PEPSICO INDIA,,,8901491103329
10005822,KURKURE Naughty Tomato 20/-,PACK,-4,0,20,0,20,PEPSICO INDIA,,,8901491103442
10019129,KURKURE PUFCORN,PACK,4,0,20,0,20,PRAKASH BROTHERS-SDP,,,8901491366052
10019697,KURKURE PUFCORN 10/-,PACK,12,0,10,0,10,GENERAL,,,8901491365703
10022770,KURKURE SOLID MASTI 40gm,PACK,5,0,0,0,10,PEPSICO INDIA,,,8901491380010
10028403,KUTU KA AATA 250GM,PCS,-12,0,68,36,45,HINDUSTAN UNILEVER LTD,,,8908003142166
10029017,LACTOGEN 2 400G,PCS,2,0,330,302.75,318,HINDUSTAN UNILEVER LTD,,,8901058856163
10029019,LACTOGEN 4 400G,PCS,2,0,300,275.23,290,HINDUSTAN UNILEVER LTD,,,8901058865080
10029020,LACTOGEN N0 3 400GM,PCS,2,0,320,300,312,HINDUSTAN UNILEVER LTD,,,8901058865073
10029018,LACTOGEN NO 1 400G,PCS,2,0,330,302.75,318,HINDUSTAN UNILEVER LTD,,,8901058865318
10026357,LAILON,PCS,24,7,0,7,10,HINDUSTAN UNILEVER LTD,,,LILON07
10028425,LAJAWAAB AATA 5Kg,PCS,-4,0,180,0,115,HINDUSTAN UNILEVER LTD,,,LAJAVAB105
10028019,LAKE ME 9TO5CC 30g,PCS,7,0,299,205,270,HINDUSTAN UNILEVER LTD,,,8901030790102
10025813,lake me blush glow 100,PCS,9,0,205,135,155,HINDUSTAN UNILEVER LTD,,,8901030732867
